trading_date,spread_name,price
2021/7/30,Spread_Port_01,-42.8
2021/7/30,Spread_Port_02,-188.4
2021/7/30,Spread_Port_03,-333.2
2021/7/30,Spread_Port_04,-145.6
2021/7/30,Spread_Port_05,-290.4
2021/7/30,Spread_Port_06,-144.8
2021/8/2,Spread_Port_01,-43
2021/8/2,Spread_Port_02,-192.6
2021/8/2,Spread_Port_03,-341.8
2021/8/2,Spread_Port_04,-149.6
2021/8/2,Spread_Port_05,-298.8
2021/8/2,Spread_Port_06,-149.2
2021/8/3,Spread_Port_01,-44.4
2021/8/3,Spread_Port_02,-188.2
2021/8/3,Spread_Port_03,-326
2021/8/3,Spread_Port_04,-143.8
2021/8/3,Spread_Port_05,-281.6
2021/8/3,Spread_Port_06,-137.8
2021/8/4,Spread_Port_01,-46.8
2021/8/4,Spread_Port_02,-191.8
2021/8/4,Spread_Port_03,-336.4
2021/8/4,Spread_Port_04,-145
2021/8/4,Spread_Port_05,-289.6
2021/8/4,Spread_Port_06,-144.6
2021/8/5,Spread_Port_01,-47.2
2021/8/5,Spread_Port_02,-193.2
2021/8/5,Spread_Port_03,-338.2
2021/8/5,Spread_Port_04,-146
2021/8/5,Spread_Port_05,-291
2021/8/5,Spread_Port_06,-145
2021/8/6,Spread_Port_01,-48
2021/8/6,Spread_Port_02,-195.2
2021/8/6,Spread_Port_03,-341.4
2021/8/6,Spread_Port_04,-147.2
2021/8/6,Spread_Port_05,-293.4
2021/8/6,Spread_Port_06,-146.2
2021/8/9,Spread_Port_01,-49.4
2021/8/9,Spread_Port_02,-196.8
2021/8/9,Spread_Port_03,-340.4
2021/8/9,Spread_Port_04,-147.4
2021/8/9,Spread_Port_05,-291
2021/8/9,Spread_Port_06,-143.6
2021/8/10,Spread_Port_01,-52
2021/8/10,Spread_Port_02,-205.4
2021/8/10,Spread_Port_03,-354.6
2021/8/10,Spread_Port_04,-153.4
2021/8/10,Spread_Port_05,-302.6
2021/8/10,Spread_Port_06,-149.2
2021/8/11,Spread_Port_01,-55
2021/8/11,Spread_Port_02,-211.4
2021/8/11,Spread_Port_03,-361.2
2021/8/11,Spread_Port_04,-156.4
2021/8/11,Spread_Port_05,-306.2
2021/8/11,Spread_Port_06,-149.8
2021/8/12,Spread_Port_01,-57.4
2021/8/12,Spread_Port_02,-223
2021/8/12,Spread_Port_03,-376.8
2021/8/12,Spread_Port_04,-165.6
2021/8/12,Spread_Port_05,-319.4
2021/8/12,Spread_Port_06,-153.8
2021/8/13,Spread_Port_01,-53.8
2021/8/13,Spread_Port_02,-220.4
2021/8/13,Spread_Port_03,-373.8
2021/8/13,Spread_Port_04,-166.6
2021/8/13,Spread_Port_05,-320
2021/8/13,Spread_Port_06,-153.4
2021/8/16,Spread_Port_01,-48.8
2021/8/16,Spread_Port_02,-210.4
2021/8/16,Spread_Port_03,-370.6
2021/8/16,Spread_Port_04,-161.6
2021/8/16,Spread_Port_05,-321.8
2021/8/16,Spread_Port_06,-160.2
2021/8/17,Spread_Port_01,-36.4
2021/8/17,Spread_Port_02,-184.4
2021/8/17,Spread_Port_03,-325.2
2021/8/17,Spread_Port_04,-148
2021/8/17,Spread_Port_05,-288.8
2021/8/17,Spread_Port_06,-140.8
2021/8/18,Spread_Port_01,-42.2
2021/8/18,Spread_Port_02,-190.6
2021/8/18,Spread_Port_03,-341
2021/8/18,Spread_Port_04,-148.4
2021/8/18,Spread_Port_05,-298.8
2021/8/18,Spread_Port_06,-150.4
2021/8/19,Spread_Port_01,-67.4
2021/8/19,Spread_Port_02,-225.4
2021/8/19,Spread_Port_03,-382.4
2021/8/19,Spread_Port_04,-158
2021/8/19,Spread_Port_05,-315
2021/8/19,Spread_Port_06,-157
2021/8/20,Spread_Port_01,-58.2248
2021/8/20,Spread_Port_02,-211.8248
2021/8/20,Spread_Port_03,-365.6248
2021/8/20,Spread_Port_04,-153.6
2021/8/20,Spread_Port_05,-307.4
2021/8/20,Spread_Port_06,-153.8
2021/8/23,Spread_Port_01,-53.4
2021/8/23,Spread_Port_02,-171
2021/8/23,Spread_Port_03,-330.8
2021/8/23,Spread_Port_04,-117.6
2021/8/23,Spread_Port_05,-277.4
2021/8/23,Spread_Port_06,-159.8
2021/8/24,Spread_Port_01,-52.8
2021/8/24,Spread_Port_02,-171.4
2021/8/24,Spread_Port_03,-339.4
2021/8/24,Spread_Port_04,-118.6
2021/8/24,Spread_Port_05,-286.6
2021/8/24,Spread_Port_06,-168
2021/8/25,Spread_Port_01,-53.6
2021/8/25,Spread_Port_02,-173.6
2021/8/25,Spread_Port_03,-342
2021/8/25,Spread_Port_04,-120
2021/8/25,Spread_Port_05,-288.4
2021/8/25,Spread_Port_06,-168.4
2021/8/26,Spread_Port_01,-51.8
2021/8/26,Spread_Port_02,-171.4
2021/8/26,Spread_Port_03,-338.2
2021/8/26,Spread_Port_04,-119.6
2021/8/26,Spread_Port_05,-286.4
2021/8/26,Spread_Port_06,-166.8
2021/8/27,Spread_Port_01,-55.8
2021/8/27,Spread_Port_02,-178.6
2021/8/27,Spread_Port_03,-349.8
2021/8/27,Spread_Port_04,-122.8
2021/8/27,Spread_Port_05,-294
2021/8/27,Spread_Port_06,-171.2
2021/8/30,Spread_Port_01,-52.2
2021/8/30,Spread_Port_02,-177.2
2021/8/30,Spread_Port_03,-349.8
2021/8/30,Spread_Port_04,-125
2021/8/30,Spread_Port_05,-297.6
2021/8/30,Spread_Port_06,-172.6
2021/8/31,Spread_Port_01,-60
2021/8/31,Spread_Port_02,-184.4
2021/8/31,Spread_Port_03,-352
2021/8/31,Spread_Port_04,-124.4
2021/8/31,Spread_Port_05,-292
2021/8/31,Spread_Port_06,-167.6
2021/9/1,Spread_Port_01,-55.2
2021/9/1,Spread_Port_02,-188.8
2021/9/1,Spread_Port_03,-356.6
2021/9/1,Spread_Port_04,-133.6
2021/9/1,Spread_Port_05,-301.4
2021/9/1,Spread_Port_06,-167.8
2021/9/2,Spread_Port_01,-65.4
2021/9/2,Spread_Port_02,-200.8
2021/9/2,Spread_Port_03,-375.6
2021/9/2,Spread_Port_04,-135.4
2021/9/2,Spread_Port_05,-310.2
2021/9/2,Spread_Port_06,-174.8
2021/9/3,Spread_Port_01,-62
2021/9/3,Spread_Port_02,-199
2021/9/3,Spread_Port_03,-371.6
2021/9/3,Spread_Port_04,-137
2021/9/3,Spread_Port_05,-309.6
2021/9/3,Spread_Port_06,-172.6
2021/9/6,Spread_Port_01,-75.6
2021/9/6,Spread_Port_02,-214.6
2021/9/6,Spread_Port_03,-395
2021/9/6,Spread_Port_04,-139
2021/9/6,Spread_Port_05,-319.4
2021/9/6,Spread_Port_06,-180.4
2021/9/7,Spread_Port_01,-78.2
2021/9/7,Spread_Port_02,-227.8
2021/9/7,Spread_Port_03,-410.6
2021/9/7,Spread_Port_04,-149.6
2021/9/7,Spread_Port_05,-332.4
2021/9/7,Spread_Port_06,-182.8
2021/9/8,Spread_Port_01,-78.6
2021/9/8,Spread_Port_02,-235.8
2021/9/8,Spread_Port_03,-422.2
2021/9/8,Spread_Port_04,-157.2
2021/9/8,Spread_Port_05,-343.6
2021/9/8,Spread_Port_06,-186.4
2021/9/9,Spread_Port_01,-76.2
2021/9/9,Spread_Port_02,-237
2021/9/9,Spread_Port_03,-430
2021/9/9,Spread_Port_04,-160.8
2021/9/9,Spread_Port_05,-353.8
2021/9/9,Spread_Port_06,-193
2021/9/10,Spread_Port_01,-60.2
2021/9/10,Spread_Port_02,-211
2021/9/10,Spread_Port_03,-410.6
2021/9/10,Spread_Port_04,-150.8
2021/9/10,Spread_Port_05,-350.4
2021/9/10,Spread_Port_06,-199.6
2021/9/13,Spread_Port_01,-60.4
2021/9/13,Spread_Port_02,-216
2021/9/13,Spread_Port_03,-401.4
2021/9/13,Spread_Port_04,-155.6
2021/9/13,Spread_Port_05,-341
2021/9/13,Spread_Port_06,-185.4
2021/9/14,Spread_Port_01,-67
2021/9/14,Spread_Port_02,-225.2
2021/9/14,Spread_Port_03,-409.6
2021/9/14,Spread_Port_04,-158.2
2021/9/14,Spread_Port_05,-342.6
2021/9/14,Spread_Port_06,-184.4
2021/9/15,Spread_Port_01,-54.8
2021/9/15,Spread_Port_02,-209.4
2021/9/15,Spread_Port_03,-411.6
2021/9/15,Spread_Port_04,-154.6
2021/9/15,Spread_Port_05,-356.8
2021/9/15,Spread_Port_06,-202.2
2021/9/16,Spread_Port_01,-79
2021/9/16,Spread_Port_02,-236.2
2021/9/16,Spread_Port_03,-425.4
2021/9/16,Spread_Port_04,-157.2
2021/9/16,Spread_Port_05,-346.4
2021/9/16,Spread_Port_06,-189.2
2021/9/17,Spread_Port_01,-74.5645
2021/9/17,Spread_Port_02,-236.3645
2021/9/17,Spread_Port_03,-436.3645
2021/9/17,Spread_Port_04,-161.8
2021/9/17,Spread_Port_05,-361.8
2021/9/17,Spread_Port_06,-200
2021/9/22,Spread_Port_01,-84
2021/9/22,Spread_Port_02,-164.2
2021/9/22,Spread_Port_03,-373.2
2021/9/22,Spread_Port_04,-80.2
2021/9/22,Spread_Port_05,-289.2
2021/9/22,Spread_Port_06,-209
2021/9/23,Spread_Port_01,-80
2021/9/23,Spread_Port_02,-168.2
2021/9/23,Spread_Port_03,-380.6
2021/9/23,Spread_Port_04,-88.2
2021/9/23,Spread_Port_05,-300.6
2021/9/23,Spread_Port_06,-212.4
2021/9/24,Spread_Port_01,-71
2021/9/24,Spread_Port_02,-152.8
2021/9/24,Spread_Port_03,-353.8
2021/9/24,Spread_Port_04,-81.8
2021/9/24,Spread_Port_05,-282.8
2021/9/24,Spread_Port_06,-201
2021/9/27,Spread_Port_01,-58.4
2021/9/27,Spread_Port_02,-131.2
2021/9/27,Spread_Port_03,-318.2
2021/9/27,Spread_Port_04,-72.8
2021/9/27,Spread_Port_05,-259.8
2021/9/27,Spread_Port_06,-187
2021/9/28,Spread_Port_01,-63
2021/9/28,Spread_Port_02,-131
2021/9/28,Spread_Port_03,-317
2021/9/28,Spread_Port_04,-68
2021/9/28,Spread_Port_05,-254
2021/9/28,Spread_Port_06,-186
2021/9/29,Spread_Port_01,-57.8
2021/9/29,Spread_Port_02,-127.8
2021/9/29,Spread_Port_03,-302.8
2021/9/29,Spread_Port_04,-70
2021/9/29,Spread_Port_05,-245
2021/9/29,Spread_Port_06,-175
2021/9/30,Spread_Port_01,-61.6
2021/9/30,Spread_Port_02,-128.6
2021/9/30,Spread_Port_03,-313.6
2021/9/30,Spread_Port_04,-67
2021/9/30,Spread_Port_05,-252
2021/9/30,Spread_Port_06,-185
2021/10/8,Spread_Port_01,-56.6
2021/10/8,Spread_Port_02,-121
2021/10/8,Spread_Port_03,-291.8
2021/10/8,Spread_Port_04,-64.4
2021/10/8,Spread_Port_05,-235.2
2021/10/8,Spread_Port_06,-170.8
2021/10/11,Spread_Port_01,-54.2
2021/10/11,Spread_Port_02,-109.4
2021/10/11,Spread_Port_03,-275
2021/10/11,Spread_Port_04,-55.2
2021/10/11,Spread_Port_05,-220.8
2021/10/11,Spread_Port_06,-165.6
2021/10/12,Spread_Port_01,-52.2
2021/10/12,Spread_Port_02,-106
2021/10/12,Spread_Port_03,-260.2
2021/10/12,Spread_Port_04,-53.8
2021/10/12,Spread_Port_05,-208
2021/10/12,Spread_Port_06,-154.2
2021/10/13,Spread_Port_01,-49
2021/10/13,Spread_Port_02,-112
2021/10/13,Spread_Port_03,-276.2
2021/10/13,Spread_Port_04,-63
2021/10/13,Spread_Port_05,-227.2
2021/10/13,Spread_Port_06,-164.2
2021/10/14,Spread_Port_01,-45.8
2021/10/14,Spread_Port_02,-98.8
2021/10/14,Spread_Port_03,-263.2
2021/10/14,Spread_Port_04,-53
2021/10/14,Spread_Port_05,-217.4
2021/10/14,Spread_Port_06,-164.4
2021/10/15,Spread_Port_01,-4.3596
2021/10/15,Spread_Port_02,-54.5596
2021/10/15,Spread_Port_03,-215.3596
2021/10/15,Spread_Port_04,-50.2
2021/10/15,Spread_Port_05,-211
2021/10/15,Spread_Port_06,-160.8
2021/10/18,Spread_Port_01,-60.2
2021/10/18,Spread_Port_02,-229.4
2021/10/18,Spread_Port_03,-389
2021/10/18,Spread_Port_04,-169.2
2021/10/18,Spread_Port_05,-328.8
2021/10/18,Spread_Port_06,-159.6
2021/10/19,Spread_Port_01,-56.4
2021/10/19,Spread_Port_02,-226.4
2021/10/19,Spread_Port_03,-384
2021/10/19,Spread_Port_04,-170
2021/10/19,Spread_Port_05,-327.6
2021/10/19,Spread_Port_06,-157.6
2021/10/20,Spread_Port_01,-58.6
2021/10/20,Spread_Port_02,-229
2021/10/20,Spread_Port_03,-382.8
2021/10/20,Spread_Port_04,-170.4
2021/10/20,Spread_Port_05,-324.2
2021/10/20,Spread_Port_06,-153.8
2021/10/21,Spread_Port_01,-58.6
2021/10/21,Spread_Port_02,-229.2
2021/10/21,Spread_Port_03,-388.2
2021/10/21,Spread_Port_04,-170.6
2021/10/21,Spread_Port_05,-329.6
2021/10/21,Spread_Port_06,-159
2021/10/22,Spread_Port_01,-50.4
2021/10/22,Spread_Port_02,-213.2
2021/10/22,Spread_Port_03,-369.8
2021/10/22,Spread_Port_04,-162.8
2021/10/22,Spread_Port_05,-319.4
2021/10/22,Spread_Port_06,-156.6
2021/10/25,Spread_Port_01,-56.4
2021/10/25,Spread_Port_02,-221
2021/10/25,Spread_Port_03,-380.4
2021/10/25,Spread_Port_04,-164.6
2021/10/25,Spread_Port_05,-324
2021/10/25,Spread_Port_06,-159.4
2021/10/26,Spread_Port_01,-55
2021/10/26,Spread_Port_02,-225.6
2021/10/26,Spread_Port_03,-389.2
2021/10/26,Spread_Port_04,-170.6
2021/10/26,Spread_Port_05,-334.2
2021/10/26,Spread_Port_06,-163.6
2021/10/27,Spread_Port_01,-54.8
2021/10/27,Spread_Port_02,-226
2021/10/27,Spread_Port_03,-391.4
2021/10/27,Spread_Port_04,-171.2
2021/10/27,Spread_Port_05,-336.6
2021/10/27,Spread_Port_06,-165.4
2021/10/28,Spread_Port_01,-50.8
2021/10/28,Spread_Port_02,-212
2021/10/28,Spread_Port_03,-368.8
2021/10/28,Spread_Port_04,-161.2
2021/10/28,Spread_Port_05,-318
2021/10/28,Spread_Port_06,-156.8
2021/10/29,Spread_Port_01,-51.8
2021/10/29,Spread_Port_02,-211.4
2021/10/29,Spread_Port_03,-373.4
2021/10/29,Spread_Port_04,-159.6
2021/10/29,Spread_Port_05,-321.6
2021/10/29,Spread_Port_06,-162
2021/11/1,Spread_Port_01,-46.6
2021/11/1,Spread_Port_02,-206
2021/11/1,Spread_Port_03,-368.4
2021/11/1,Spread_Port_04,-159.4
2021/11/1,Spread_Port_05,-321.8
2021/11/1,Spread_Port_06,-162.4
2021/11/2,Spread_Port_01,-41.8
2021/11/2,Spread_Port_02,-194.2
2021/11/2,Spread_Port_03,-347.4
2021/11/2,Spread_Port_04,-152.4
2021/11/2,Spread_Port_05,-305.6
2021/11/2,Spread_Port_06,-153.2
2021/11/3,Spread_Port_01,-40.4
2021/11/3,Spread_Port_02,-196.6
2021/11/3,Spread_Port_03,-355.2
2021/11/3,Spread_Port_04,-156.2
2021/11/3,Spread_Port_05,-314.8
2021/11/3,Spread_Port_06,-158.6
2021/11/4,Spread_Port_01,-41.2
2021/11/4,Spread_Port_02,-201.2
2021/11/4,Spread_Port_03,-362.6
2021/11/4,Spread_Port_04,-160
2021/11/4,Spread_Port_05,-321.4
2021/11/4,Spread_Port_06,-161.4
2021/11/5,Spread_Port_01,-29.6
2021/11/5,Spread_Port_02,-171.2
2021/11/5,Spread_Port_03,-330
2021/11/5,Spread_Port_04,-141.6
2021/11/5,Spread_Port_05,-300.4
2021/11/5,Spread_Port_06,-158.8
2021/11/8,Spread_Port_01,-25.4
2021/11/8,Spread_Port_02,-165
2021/11/8,Spread_Port_03,-311
2021/11/8,Spread_Port_04,-139.6
2021/11/8,Spread_Port_05,-285.6
2021/11/8,Spread_Port_06,-146
2021/11/9,Spread_Port_01,-32.2
2021/11/9,Spread_Port_02,-175.2
2021/11/9,Spread_Port_03,-328.2
2021/11/9,Spread_Port_04,-143
2021/11/9,Spread_Port_05,-296
2021/11/9,Spread_Port_06,-153
2021/11/10,Spread_Port_01,-37.6
2021/11/10,Spread_Port_02,-192
2021/11/10,Spread_Port_03,-346.4
2021/11/10,Spread_Port_04,-154.4
2021/11/10,Spread_Port_05,-308.8
2021/11/10,Spread_Port_06,-154.4
2021/11/11,Spread_Port_01,-38
2021/11/11,Spread_Port_02,-190.4
2021/11/11,Spread_Port_03,-352
2021/11/11,Spread_Port_04,-152.4
2021/11/11,Spread_Port_05,-314
2021/11/11,Spread_Port_06,-161.6
2021/11/12,Spread_Port_01,-36.2
2021/11/12,Spread_Port_02,-187
2021/11/12,Spread_Port_03,-346
2021/11/12,Spread_Port_04,-150.8
2021/11/12,Spread_Port_05,-309.8
2021/11/12,Spread_Port_06,-159
2021/11/15,Spread_Port_01,-27
2021/11/15,Spread_Port_02,-171.6
2021/11/15,Spread_Port_03,-328.8
2021/11/15,Spread_Port_04,-144.6
2021/11/15,Spread_Port_05,-301.8
2021/11/15,Spread_Port_06,-157.2
2021/11/16,Spread_Port_01,-24.8
2021/11/16,Spread_Port_02,-168.8
2021/11/16,Spread_Port_03,-326.6
2021/11/16,Spread_Port_04,-144
2021/11/16,Spread_Port_05,-301.8
2021/11/16,Spread_Port_06,-157.8
2021/11/17,Spread_Port_01,-25.2
2021/11/17,Spread_Port_02,-165.2
2021/11/17,Spread_Port_03,-329.2
2021/11/17,Spread_Port_04,-140
2021/11/17,Spread_Port_05,-304
2021/11/17,Spread_Port_06,-164
2021/11/18,Spread_Port_01,-29.8
2021/11/18,Spread_Port_02,-170.8
2021/11/18,Spread_Port_03,-334.8
2021/11/18,Spread_Port_04,-141
2021/11/18,Spread_Port_05,-305
2021/11/18,Spread_Port_06,-164
2021/11/19,Spread_Port_01,0.1241
2021/11/19,Spread_Port_02,-148.6759
2021/11/19,Spread_Port_03,-314.2759
2021/11/19,Spread_Port_04,-148.8
2021/11/19,Spread_Port_05,-314.4
2021/11/19,Spread_Port_06,-165.6
2021/11/22,Spread_Port_01,-41.2
2021/11/22,Spread_Port_02,-150.8
2021/11/22,Spread_Port_03,-319.4
2021/11/22,Spread_Port_04,-109.6
2021/11/22,Spread_Port_05,-278.2
2021/11/22,Spread_Port_06,-168.6
2021/11/23,Spread_Port_01,-43.4
2021/11/23,Spread_Port_02,-148.2
2021/11/23,Spread_Port_03,-318
2021/11/23,Spread_Port_04,-104.8
2021/11/23,Spread_Port_05,-274.6
2021/11/23,Spread_Port_06,-169.8
2021/11/24,Spread_Port_01,-38.8
2021/11/24,Spread_Port_02,-148.4
2021/11/24,Spread_Port_03,-320.6
2021/11/24,Spread_Port_04,-109.6
2021/11/24,Spread_Port_05,-281.8
2021/11/24,Spread_Port_06,-172.2
2021/11/25,Spread_Port_01,-41
2021/11/25,Spread_Port_02,-152
2021/11/25,Spread_Port_03,-323
2021/11/25,Spread_Port_04,-111
2021/11/25,Spread_Port_05,-282
2021/11/25,Spread_Port_06,-171
2021/11/26,Spread_Port_01,-42.8
2021/11/26,Spread_Port_02,-155
2021/11/26,Spread_Port_03,-326.4
2021/11/26,Spread_Port_04,-112.2
2021/11/26,Spread_Port_05,-283.6
2021/11/26,Spread_Port_06,-171.4
2021/11/29,Spread_Port_01,-40.2
2021/11/29,Spread_Port_02,-153.2
2021/11/29,Spread_Port_03,-320.6
2021/11/29,Spread_Port_04,-113
2021/11/29,Spread_Port_05,-280.4
2021/11/29,Spread_Port_06,-167.4
2021/11/30,Spread_Port_01,-44.2
2021/11/30,Spread_Port_02,-154.6
2021/11/30,Spread_Port_03,-325.4
2021/11/30,Spread_Port_04,-110.4
2021/11/30,Spread_Port_05,-281.2
2021/11/30,Spread_Port_06,-170.8
2021/12/1,Spread_Port_01,-42
2021/12/1,Spread_Port_02,-153
2021/12/1,Spread_Port_03,-329.2
2021/12/1,Spread_Port_04,-111
2021/12/1,Spread_Port_05,-287.2
2021/12/1,Spread_Port_06,-176.2
2021/12/2,Spread_Port_01,-38.8
2021/12/2,Spread_Port_02,-156.8
2021/12/2,Spread_Port_03,-329.4
2021/12/2,Spread_Port_04,-118
2021/12/2,Spread_Port_05,-290.6
2021/12/2,Spread_Port_06,-172.6
2021/12/3,Spread_Port_01,-49
2021/12/3,Spread_Port_02,-163
2021/12/3,Spread_Port_03,-345.2
2021/12/3,Spread_Port_04,-114
2021/12/3,Spread_Port_05,-296.2
2021/12/3,Spread_Port_06,-182.2
2021/12/6,Spread_Port_01,-50.2
2021/12/6,Spread_Port_02,-159.8
2021/12/6,Spread_Port_03,-337.2
2021/12/6,Spread_Port_04,-109.6
2021/12/6,Spread_Port_05,-287
2021/12/6,Spread_Port_06,-177.4
2021/12/7,Spread_Port_01,-45
2021/12/7,Spread_Port_02,-159.2
2021/12/7,Spread_Port_03,-332.2
2021/12/7,Spread_Port_04,-114.2
2021/12/7,Spread_Port_05,-287.2
2021/12/7,Spread_Port_06,-173
2021/12/8,Spread_Port_01,-51.6
2021/12/8,Spread_Port_02,-167.8
2021/12/8,Spread_Port_03,-346.6
2021/12/8,Spread_Port_04,-116.2
2021/12/8,Spread_Port_05,-295
2021/12/8,Spread_Port_06,-178.8
2021/12/9,Spread_Port_01,-45
2021/12/9,Spread_Port_02,-159.6
2021/12/9,Spread_Port_03,-339.4
2021/12/9,Spread_Port_04,-114.6
2021/12/9,Spread_Port_05,-294.4
2021/12/9,Spread_Port_06,-179.8
2021/12/10,Spread_Port_01,-37.2
2021/12/10,Spread_Port_02,-141.8
2021/12/10,Spread_Port_03,-321.8
2021/12/10,Spread_Port_04,-104.6
2021/12/10,Spread_Port_05,-284.6
2021/12/10,Spread_Port_06,-180
2021/12/13,Spread_Port_01,-41.6
2021/12/13,Spread_Port_02,-143.8
2021/12/13,Spread_Port_03,-328
2021/12/13,Spread_Port_04,-102.2
2021/12/13,Spread_Port_05,-286.4
2021/12/13,Spread_Port_06,-184.2
2021/12/14,Spread_Port_01,-34.8
2021/12/14,Spread_Port_02,-136.2
2021/12/14,Spread_Port_03,-316.8
2021/12/14,Spread_Port_04,-101.4
2021/12/14,Spread_Port_05,-282
2021/12/14,Spread_Port_06,-180.6
2021/12/15,Spread_Port_01,-28.8
2021/12/15,Spread_Port_02,-127.6
2021/12/15,Spread_Port_03,-306.8
2021/12/15,Spread_Port_04,-98.8
2021/12/15,Spread_Port_05,-278
2021/12/15,Spread_Port_06,-179.2
2021/12/16,Spread_Port_01,-27.6
2021/12/16,Spread_Port_02,-124.4
2021/12/16,Spread_Port_03,-309.6
2021/12/16,Spread_Port_04,-96.8
2021/12/16,Spread_Port_05,-282
2021/12/16,Spread_Port_06,-185.2
2021/12/17,Spread_Port_01,1.4399
2021/12/17,Spread_Port_02,-88.5601
2021/12/17,Spread_Port_03,-262.3601
2021/12/17,Spread_Port_04,-90
2021/12/17,Spread_Port_05,-263.8
2021/12/17,Spread_Port_06,-173.8
2021/12/20,Spread_Port_01,-35.2
2021/12/20,Spread_Port_02,-84
2021/12/20,Spread_Port_03,-240.6
2021/12/20,Spread_Port_04,-48.8
2021/12/20,Spread_Port_05,-205.4
2021/12/20,Spread_Port_06,-156.6
2021/12/21,Spread_Port_01,-31.4
2021/12/21,Spread_Port_02,-78.8
2021/12/21,Spread_Port_03,-241.4
2021/12/21,Spread_Port_04,-47.4
2021/12/21,Spread_Port_05,-210
2021/12/21,Spread_Port_06,-162.6
2021/12/22,Spread_Port_01,-34
2021/12/22,Spread_Port_02,-80
2021/12/22,Spread_Port_03,-245
2021/12/22,Spread_Port_04,-46
2021/12/22,Spread_Port_05,-211
2021/12/22,Spread_Port_06,-165
2021/12/23,Spread_Port_01,-34.4
2021/12/23,Spread_Port_02,-83.8
2021/12/23,Spread_Port_03,-247
2021/12/23,Spread_Port_04,-49.4
2021/12/23,Spread_Port_05,-212.6
2021/12/23,Spread_Port_06,-163.2
2021/12/24,Spread_Port_01,-32.2
2021/12/24,Spread_Port_02,-81
2021/12/24,Spread_Port_03,-242
2021/12/24,Spread_Port_04,-48.8
2021/12/24,Spread_Port_05,-209.8
2021/12/24,Spread_Port_06,-161
2021/12/27,Spread_Port_01,-27.4
2021/12/27,Spread_Port_02,-76.4
2021/12/27,Spread_Port_03,-230.4
2021/12/27,Spread_Port_04,-49
2021/12/27,Spread_Port_05,-203
2021/12/27,Spread_Port_06,-154
2021/12/28,Spread_Port_01,-26.6
2021/12/28,Spread_Port_02,-78.6
2021/12/28,Spread_Port_03,-238
2021/12/28,Spread_Port_04,-52
2021/12/28,Spread_Port_05,-211.4
2021/12/28,Spread_Port_06,-159.4
2021/12/29,Spread_Port_01,-28.2
2021/12/29,Spread_Port_02,-77.2
2021/12/29,Spread_Port_03,-231.4
2021/12/29,Spread_Port_04,-49
2021/12/29,Spread_Port_05,-203.2
2021/12/29,Spread_Port_06,-154.2
2021/12/30,Spread_Port_01,-30.8
2021/12/30,Spread_Port_02,-73.8
2021/12/30,Spread_Port_03,-226.6
2021/12/30,Spread_Port_04,-43
2021/12/30,Spread_Port_05,-195.8
2021/12/30,Spread_Port_06,-152.8
2021/12/31,Spread_Port_01,-29
2021/12/31,Spread_Port_02,-71.8
2021/12/31,Spread_Port_03,-230.4
2021/12/31,Spread_Port_04,-42.8
2021/12/31,Spread_Port_05,-201.4
2021/12/31,Spread_Port_06,-158.6
2022/1/4,Spread_Port_01,-25.4
2022/1/4,Spread_Port_02,-63
2022/1/4,Spread_Port_03,-221.4
2022/1/4,Spread_Port_04,-37.6
2022/1/4,Spread_Port_05,-196
2022/1/4,Spread_Port_06,-158.4
2022/1/5,Spread_Port_01,-19.6
2022/1/5,Spread_Port_02,-55.2
2022/1/5,Spread_Port_03,-201
2022/1/5,Spread_Port_04,-35.6
2022/1/5,Spread_Port_05,-181.4
2022/1/5,Spread_Port_06,-145.8
2022/1/6,Spread_Port_01,-25.6
2022/1/6,Spread_Port_02,-62.6
2022/1/6,Spread_Port_03,-210.2
2022/1/6,Spread_Port_04,-37
2022/1/6,Spread_Port_05,-184.6
2022/1/6,Spread_Port_06,-147.6
2022/1/7,Spread_Port_01,-16
2022/1/7,Spread_Port_02,-53.4
2022/1/7,Spread_Port_03,-195.6
2022/1/7,Spread_Port_04,-37.4
2022/1/7,Spread_Port_05,-179.6
2022/1/7,Spread_Port_06,-142.2
2022/1/10,Spread_Port_01,-20.6
2022/1/10,Spread_Port_02,-61.8
2022/1/10,Spread_Port_03,-201.6
2022/1/10,Spread_Port_04,-41.2
2022/1/10,Spread_Port_05,-181
2022/1/10,Spread_Port_06,-139.8
2022/1/11,Spread_Port_01,-19
2022/1/11,Spread_Port_02,-55.6
2022/1/11,Spread_Port_03,-199
2022/1/11,Spread_Port_04,-36.6
2022/1/11,Spread_Port_05,-180
2022/1/11,Spread_Port_06,-143.4
2022/1/12,Spread_Port_01,-16.2
2022/1/12,Spread_Port_02,-47.4
2022/1/12,Spread_Port_03,-185.8
2022/1/12,Spread_Port_04,-31.2
2022/1/12,Spread_Port_05,-169.6
2022/1/12,Spread_Port_06,-138.4
2022/1/13,Spread_Port_01,-9.2
2022/1/13,Spread_Port_02,-33.6
2022/1/13,Spread_Port_03,-160.6
2022/1/13,Spread_Port_04,-24.4
2022/1/13,Spread_Port_05,-151.4
2022/1/13,Spread_Port_06,-127
2022/1/14,Spread_Port_01,-2.4
2022/1/14,Spread_Port_02,-25
2022/1/14,Spread_Port_03,-145.4
2022/1/14,Spread_Port_04,-22.6
2022/1/14,Spread_Port_05,-143
2022/1/14,Spread_Port_06,-120.4
2022/1/17,Spread_Port_01,-5.4
2022/1/17,Spread_Port_02,-23.8
